qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore
NZ_CABKPS010000088.1,EOKCNMLO_00902,96.975,1851,56,0,85619,87469,1851,1,0,3109
NZ_CABKPS010000088.1,CPNIBBMP_01271,96.921,1851,57,0,85619,87469,1851,1,0,3103
NZ_CABKPS010000088.1,EBPLPABM_01156,96.867,1851,58,0,85619,87469,1851,1,0,3097
NZ_CABKPS010000088.1,MCOFBGNH_01435,96.813,1851,59,0,85619,87469,1851,1,0,3092
NZ_CABKPS010000088.1,DJEBBIJA_00700,96.813,1851,59,0,85619,87469,1851,1,0,3092
NZ_CABKPS010000088.1,KELEOEKK_01251,96.759,1851,60,0,85619,87469,1851,1,0,3086
NZ_CABKPS010000088.1,JJHCJNPB_00872,96.759,1851,60,0,85619,87469,1851,1,0,3086
NZ_CABKPS010000088.1,PGMCDPOI_00786,96.704,1851,61,0,85619,87469,1851,1,0,3081
NZ_CABKPS010000088.1,DONELLLA_00946,96.704,1851,61,0,85619,87469,1851,1,0,3081
NZ_CABKPS010000088.1,PENOFAEA_01824,96.542,1851,64,0,85619,87469,1851,1,0,3064
NZ_CABKPS010000088.1,HGEGLIAE_00078,96.488,1851,65,0,85619,87469,1851,1,0,3059
NZ_CABKPS010000088.1,OBIFKDGN_01860,96.434,1851,66,0,85619,87469,1851,1,0,3053
NZ_CABKPS010000088.1,IJBOLBGG_00091,96.326,1851,68,0,85619,87469,1851,1,0,3042
NZ_CABKPS010000088.1,LCACIGIH_02147,96.272,1851,69,0,85619,87469,1851,1,0,3037
NZ_CABKPS010000088.1,HOODKIEM_01038,96.218,1851,70,0,85619,87469,1851,1,0,3031
NZ_CABKPS010000088.1,FFOBAGKA_00194,96.218,1851,70,0,85619,87469,1851,1,0,3031
NZ_CABKPS010000088.1,HEPEIOMC_02067,96.164,1851,71,0,85619,87469,1851,1,0,3025
NZ_CABKPS010000088.1,KLLHFLHM_01207,96.164,1851,71,0,85619,87469,1851,1,0,3025
NZ_CABKPS010000088.1,BHAHPLJF_01614,96.11,1851,72,0,85619,87469,1851,1,0,3020
NZ_CABKPS010000088.1,IEIPBIDJ_01330,96.002,1851,74,0,85619,87469,1851,1,0,3009
NZ_CABKPS010000088.1,FFJHNONH_01014,96.002,1851,74,0,85619,87469,1851,1,0,3009
NZ_CABKPS010000088.1,FBCHBNCF_01393,99.294,1275,9,0,85619,86893,1275,1,0,2305
NZ_CABKPS010000088.1,FHLGLLGC_01193,100,1208,0,0,86262,87469,1208,1,0,2231
NZ_CABKPS010000088.1,JIELBCPK_00059,96.57,1137,39,0,85619,86755,1137,1,0,1884
NZ_CABKPS010000088.1,CNFNFEIB_01836,100,981,0,0,94184,95164,1,981,0,1812
NZ_CABKPS010000088.1,KMCHOOKA_00873,99.388,981,6,0,94184,95164,1,981,0,1779
NZ_CABKPS010000088.1,PCIENLDN_00916,99.185,981,8,0,94184,95164,1,981,0,1768
NZ_CABKPS010000088.1,OEHKKOLO_01982,99.185,981,8,0,94184,95164,1,981,0,1768
NZ_CABKPS010000088.1,PBJMEHJO_00993,99.185,981,8,0,94184,95164,1,981,0,1768
NZ_CABKPS010000088.1,MGKMCJDE_01425,99.083,981,9,0,94184,95164,1,981,0,1762
NZ_CABKPS010000088.1,LIEEOHEH_01732,99.083,981,9,0,94184,95164,1,981,0,1762
NZ_CABKPS010000088.1,LHFPLAOB_00914,99.083,981,9,0,94184,95164,1,981,0,1762
NZ_CABKPS010000088.1,DIEOKIEF_00523,99.083,981,9,0,94184,95164,1,981,0,1762
NZ_CABKPS010000088.1,FCCKCNNC_00010,99.083,981,9,0,94184,95164,1,981,0,1762
NZ_CABKPS010000088.1,MLFAECIC_00268,99.083,981,9,0,94184,95164,1,981,0,1762
NZ_CABKPS010000088.1,FKDJCGJH_01032,98.981,981,10,0,94184,95164,1,981,0,1757
NZ_CABKPS010000088.1,GPGJLEPI_00798,98.981,981,10,0,94184,95164,1,981,0,1757
NZ_CABKPS010000088.1,NAMOHJFH_00289,98.981,981,10,0,94184,95164,1,981,0,1757
NZ_CABKPS010000088.1,FCGJBJFJ_01336,98.981,981,10,0,94184,95164,1,981,0,1757
NZ_CABKPS010000083.1,CNFNFEIB_01652,100,2088,0,0,5135,7222,2088,1,0,3856
NZ_CABKPS010000083.1,ICNPGPBB_01666,99.952,2088,1,0,5135,7222,2088,1,0,3851
NZ_CABKPS010000083.1,MJGCHCAG_01797,99.904,2088,2,0,5135,7222,2088,1,0,3845
NZ_CABKPS010000083.1,CFPKMEGN_00248,99.904,2088,2,0,5135,7222,2088,1,0,3845
NZ_CABKPS010000083.1,NPGNFECH_00979,99.904,2088,2,0,5135,7222,2088,1,0,3845
NZ_CABKPS010000083.1,IPGKJDHB_00163,99.904,2088,2,0,5135,7222,2088,1,0,3845
NZ_CABKPS010000083.1,ACGCMIFI_00834,99.904,2088,2,0,5135,7222,2088,1,0,3845
NZ_CABKPS010000083.1,IMEPEALG_01597,99.856,2088,3,0,5135,7222,2088,1,0,3840
NZ_CABKPS010000083.1,ELBNIJGI_01179,99.856,2088,3,0,5135,7222,2088,1,0,3840
NZ_CABKPS010000083.1,KLKGMOCN_01308,99.856,2088,3,0,5135,7222,2088,1,0,3840
NZ_CABKPS010000083.1,AAKHGPOL_01118,99.856,2088,3,0,5135,7222,2088,1,0,3840
NZ_CABKPS010000083.1,GBGHJCFN_00904,99.856,2088,3,0,5135,7222,2088,1,0,3840
NZ_CABKPS010000083.1,DCMJIPMM_01098,99.856,2088,3,0,5135,7222,2088,1,0,3840
NZ_CABKPS010000083.1,NIGBLFPI_01172,99.856,2088,3,0,5135,7222,2088,1,0,3840
NZ_CABKPS010000083.1,FCCKCNNC_01582,99.856,2088,3,0,5135,7222,2088,1,0,3840
NZ_CABKPS010000083.1,CFBPKCML_00225,99.856,2088,3,0,5135,7222,2088,1,0,3840
NZ_CABKPS010000083.1,BLBAIIIF_00109,99.856,2088,3,0,5135,7222,2088,1,0,3840
NZ_CABKPS010000083.1,AEELPMPI_01486,99.856,2088,3,0,5135,7222,2088,1,0,3840
NZ_CABKPS010000083.1,LOAHODLC_00823,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,PHCPEEKD_01794,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,GPGJLEPI_00599,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,OGCEAMGH_00674,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,MENKCHFA_00318,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,EIKMKCCO_01482,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,MOMCOGGP_01568,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,MNKDLJNK_00432,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,AKGBNMLD_00026,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,CPNNEICC_01403,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,PAKPPNJH_00623,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,JHNLEEON_01636,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,LELECALD_00937,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,BJGNNANO_01629,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,JIIKAJNN_00362,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,LOJIJHPN_00457,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,HHBDKBHD_00876,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,IGDBDAAP_01506,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,FBCHBNCF_01558,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,NGONBCJP_00016,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,KJNCLKCJ_01319,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,HMLIKOAK_00449,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,OEHKKOLO_00139,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,IPOIOHBE_00567,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,FNFNFFKA_00342,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,IJIEPJOP_00162,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,FHLGLLGC_01109,99.808,2088,4,0,5135,7222,2088,1,0,3834
NZ_CABKPS010000083.1,GDKMOBFO_01843,99.761,2088,5,0,5135,7222,2088,1,0,3829
NZ_CABKPS010000083.1,LBJBJPCC_01659,99.761,2088,5,0,5135,7222,2088,1,0,3829
NZ_CABKPS010000083.1,BEEEGDCJ_00817,99.761,2088,5,0,5135,7222,2088,1,0,3829
NZ_CABKPS010000083.1,FBNMNGDD_01111,99.761,2088,5,0,5135,7222,2088,1,0,3829
NZ_CABKPS010000083.1,IFIBFMPA_01321,99.761,2088,5,0,5135,7222,2088,1,0,3829
NZ_CABKPS010000083.1,JBDCJDAI_01857,99.761,2088,5,0,5135,7222,2088,1,0,3829
NZ_CABKPS010000083.1,JKMCDJKN_01021,99.761,2088,5,0,5135,7222,2088,1,0,3829
NZ_CABKPS010000083.1,NDGGBGJL_01208,99.761,2088,5,0,5135,7222,2088,1,0,3829
NZ_CABKPS010000083.1,BKJNNFOL_00144,99.761,2088,5,0,5135,7222,2088,1,0,3829
NZ_CABKPS010000083.1,GPFHANEP_00677,99.761,2088,5,0,5135,7222,2088,1,0,3829
NZ_CABKPS010000083.1,BCBOCKCO_00295,99.761,2088,5,0,5135,7222,2088,1,0,3829
NZ_CABKPS010000083.1,GICEJIGD_00251,99.713,2088,6,0,5135,7222,2088,1,0,3823
NZ_CABKPS010000083.1,PHBIKDNO_01561,99.713,2088,6,0,5135,7222,2088,1,0,3823
NZ_CABKPS010000083.1,DFBCAOKP_01540,99.713,2088,6,0,5135,7222,2088,1,0,3823
NZ_CABKPS010000083.1,DKPBEOGK_00606,99.713,2088,6,0,5135,7222,2088,1,0,3823
NZ_CABKPS010000083.1,IEFBGPOG_01098,99.713,2088,6,0,5135,7222,2088,1,0,3823
NZ_CABKPS010000083.1,PIKEBAPG_00237,99.713,2088,6,0,5135,7222,2088,1,0,3823
NZ_CABKPS010000083.1,KGNNDHGO_00502,99.665,2088,7,0,5135,7222,2088,1,0,3818
NZ_CABKPS010000083.1,LHFPLAOB_01649,99.665,2088,7,0,5135,7222,2088,1,0,3818
NZ_CABKPS010000083.1,LFHIDBCF_00100,99.665,2088,7,0,5135,7222,2088,1,0,3818
NZ_CABKPS010000083.1,IELEDNAH_00907,99.665,2088,7,0,5135,7222,2088,1,0,3818
NZ_CABKPS010000083.1,ACFKHCFG_01933,99.855,2073,3,0,5135,7207,2073,1,0,3812
NZ_CABKPS010000083.1,EDKNFEAI_00153,99.569,2088,9,0,5135,7222,2088,1,0,3807
NZ_CABKPS010000083.1,DPMFHDHO_00241,99.569,2088,9,0,5135,7222,2088,1,0,3807
NZ_CABKPS010000083.1,KMCHOOKA_01192,99.521,2088,10,0,5135,7222,2088,1,0,3801
NZ_CABKPS010000083.1,NFHPINHL_00709,98.18,2088,38,0,5135,7222,2088,1,0,3646
NZ_CABKPS010000083.1,DCFIEJJH_01160,98.132,2088,39,0,5135,7222,2088,1,0,3640
NZ_CABKPS010000083.1,JNJPFMHH_00854,98.084,2088,40,0,5135,7222,2088,1,0,3635
NZ_CABKPS010000083.1,MHBFMLBC_01390,98.036,2088,41,0,5135,7222,2088,1,0,3629
NZ_CABKPS010000083.1,FADNLJGH_01366,98.036,2088,41,0,5135,7222,2088,1,0,3629
NZ_CABKPS010000083.1,FGBGFLFL_00267,97.989,2088,42,0,5135,7222,2088,1,0,3624
NZ_CABKPS010000083.1,CPNIBBMP_00136,97.989,2088,42,0,5135,7222,2088,1,0,3624
NZ_CABKPS010000083.1,MCOFBGNH_00980,97.941,2088,43,0,5135,7222,2088,1,0,3618
NZ_CABKPS010000083.1,KELEOEKK_01964,97.941,2088,43,0,5135,7222,2088,1,0,3618
NZ_CABKPS010000083.1,LMDJHPBK_00117,97.941,2088,43,0,5135,7222,2088,1,0,3618
NZ_CABKPS010000083.1,AHCDDLMG_00594,97.941,2088,43,0,5135,7222,2088,1,0,3618
NZ_CABKPS010000083.1,MKJIPKIA_01557,97.941,2088,43,0,5135,7222,2088,1,0,3618
NZ_CABKPS010000083.1,EJGNDIDJ_00717,97.941,2088,43,0,5135,7222,2088,1,0,3618
NZ_CABKPS010000083.1,CHCLLDHC_01602,97.941,2088,43,0,5135,7222,2088,1,0,3618
NZ_CABKPS010000083.1,EKMAPMCI_01500,97.893,2088,44,0,5135,7222,2088,1,0,3613
NZ_CABKPS010000083.1,GIJBEBPG_01737,97.893,2088,44,0,5135,7222,2088,1,0,3613
NZ_CABKPS010000083.1,HGEGLIAE_00979,97.893,2088,44,0,5135,7222,2088,1,0,3613
NZ_CABKPS010000083.1,DPGLHGEM_02114,97.893,2088,44,0,5135,7222,2088,1,0,3613
NZ_CABKPS010000083.1,NLNDMPIO_00675,97.893,2088,44,0,5135,7222,2088,1,0,3613
NZ_CABKPS010000083.1,CALKJBOO_00065,97.845,2088,45,0,5135,7222,2088,1,0,3607
NZ_CABKPS010000083.1,LPPNKIHK_00389,97.845,2088,45,0,5135,7222,2088,1,0,3607
NZ_CABKPS010000083.1,ONAEBMDO_01521,97.845,2088,45,0,5135,7222,2088,1,0,3607
NZ_CABKPS010000083.1,HEPEIOMC_01318,97.845,2088,45,0,5135,7222,2088,1,0,3607
NZ_CABKPS010000083.1,DONELLLA_00419,97.845,2088,45,0,5135,7222,2088,1,0,3607
NZ_CABKPS010000083.1,KLLHFLHM_01450,97.845,2088,45,0,5135,7222,2088,1,0,3607
NZ_CABKPS010000083.1,FMLDINAP_01507,97.797,2088,46,0,5135,7222,2088,1,0,3602
NZ_CABKPS010000083.1,DNFJIMGK_00724,97.797,2088,46,0,5135,7222,2088,1,0,3602
NZ_CABKPS010000083.1,AKKLODMM_00851,97.797,2088,46,0,5135,7222,2088,1,0,3602
NZ_CABKPS010000083.1,GAEDPBNH_00223,97.797,2088,46,0,5135,7222,2088,1,0,3602
NZ_CABKPS010000083.1,CFLLLFKD_01509,97.797,2088,46,0,5135,7222,2088,1,0,3602
NZ_CABKPS010000074.1,BLBAIIIF_00784,100,1365,0,0,31212,32576,1365,1,0,2521
NZ_CABKPS010000074.1,JPBGCOLK_00206,99.927,1365,1,0,31212,32576,1365,1,0,2516
NZ_CABKPS010000074.1,NCDGPBJB_00406,99.927,1365,1,0,31212,32576,1365,1,0,2516
NZ_CABKPS010000074.1,LFHIDBCF_00452,99.927,1365,1,0,31212,32576,1365,1,0,2516
NZ_CABKPS010000074.1,JEAMNNHJ_00294,99.927,1365,1,0,31212,32576,1365,1,0,2516
NZ_CABKPS010000074.1,DCMJIPMM_00667,99.927,1365,1,0,31212,32576,1365,1,0,2516
NZ_CABKPS010000074.1,AKGBNMLD_00088,99.927,1365,1,0,31212,32576,1365,1,0,2516
NZ_CABKPS010000074.1,LOJIJHPN_00442,99.927,1365,1,0,31212,32576,1365,1,0,2516
NZ_CABKPS010000074.1,IPGKJDHB_00014,99.927,1365,1,0,31212,32576,1365,1,0,2516
NZ_CABKPS010000074.1,AEELPMPI_00178,99.927,1365,1,0,31212,32576,1365,1,0,2516
NZ_CABKPS010000074.1,FNFNFFKA_01271,99.927,1365,1,0,31212,32576,1365,1,0,2516
NZ_CABKPS010000074.1,FHLGLLGC_00070,99.927,1365,1,0,31212,32576,1365,1,0,2516
NZ_CABKPS010000074.1,DPMFHDHO_01070,99.927,1365,1,0,31212,32576,1365,1,0,2516
NZ_CABKPS010000074.1,GDNGFAND_00340,99.853,1365,2,0,31212,32576,1365,1,0,2510
NZ_CABKPS010000074.1,CNAIGNGD_00313,99.853,1365,2,0,31212,32576,1365,1,0,2510
NZ_CABKPS010000074.1,MNKDLJNK_00576,99.853,1365,2,0,31212,32576,1365,1,0,2510
NZ_CABKPS010000074.1,CNJELECN_00421,99.853,1365,2,0,31212,32576,1365,1,0,2510
NZ_CABKPS010000074.1,DLJMAJPE_00007,99.853,1365,2,0,31212,32576,1365,1,0,2510
NZ_CABKPS010000074.1,EDKNFEAI_00995,99.853,1365,2,0,31212,32576,1365,1,0,2510
NZ_CABKPS010000074.1,HOPBCFID_00953,99.853,1365,2,0,31212,32576,1365,1,0,2510
NZ_CABKPS010000074.1,IJIEPJOP_01398,99.853,1365,2,0,31212,32576,1365,1,0,2510
NZ_CABKPS010000074.1,PBJMEHJO_00551,99.853,1365,2,0,31212,32576,1365,1,0,2510
NZ_CABKPS010000074.1,ELBNIJGI_01608,99.78,1365,3,0,31212,32576,1365,1,0,2505
NZ_CABKPS010000074.1,NIHPEHPI_00765,99.78,1365,3,0,31212,32576,1365,1,0,2505
NZ_CABKPS010000074.1,HHFBGOOI_00899,99.78,1365,3,0,31212,32576,1365,1,0,2505
NZ_CABKPS010000074.1,GPGJLEPI_00663,99.78,1365,3,0,31212,32576,1365,1,0,2505
NZ_CABKPS010000074.1,MENKCHFA_01229,99.78,1365,3,0,31212,32576,1365,1,0,2505
NZ_CABKPS010000074.1,BPIKPGHN_01028,99.78,1365,3,0,31212,32576,1365,1,0,2505
NZ_CABKPS010000074.1,BLFCMGDP_01977,99.78,1365,3,0,31212,32576,1365,1,0,2505
NZ_CABKPS010000074.1,PIKEBAPG_01846,99.78,1365,3,0,31212,32576,1365,1,0,2505
NZ_CABKPS010000074.1,NDKCCPAP_00922,99.78,1365,3,0,31212,32576,1365,1,0,2505
NZ_CABKPS010000074.1,BCBOCKCO_01036,99.78,1365,3,0,31212,32576,1365,1,0,2505
NZ_CABKPS010000074.1,LHFPLAOB_00163,99.707,1365,4,0,31212,32576,1365,1,0,2499
NZ_CABKPS010000074.1,LBJBJPCC_00029,99.707,1365,4,0,31212,32576,1365,1,0,2499
NZ_CABKPS010000074.1,OFDLDBCI_00240,99.707,1365,4,0,31212,32576,1365,1,0,2499
NZ_CABKPS010000074.1,AGLHMDKD_01100,99.634,1365,5,0,31212,32576,1365,1,0,2494
NZ_CABKPS010000074.1,MGKMCJDE_00279,99.048,1365,13,0,31212,32576,1365,1,0,2449
NZ_CABKPS010000074.1,PFOPBLNE_01103,97.07,1365,40,0,31212,32576,1365,1,0,2300
NZ_CABKPS010000074.1,KLKNKOKK_02001,96.996,1365,41,0,31212,32576,1365,1,0,2294
NZ_CABKPS010000074.1,BPLCMNEB_00228,96.777,1365,44,0,31212,32576,1365,1,0,2278
NZ_CABKPS010000074.1,HOODKIEM_00229,96.63,1365,46,0,31212,32576,1365,1,0,2266
NZ_CABKPS010000074.1,BHAHPLJF_02052,96.557,1365,47,0,31212,32576,1365,1,0,2261
NZ_CABKPS010000074.1,DPGLHGEM_00534,96.557,1365,47,0,31212,32576,1365,1,0,2261
NZ_CABKPS010000074.1,EBPLPABM_01130,96.484,1365,48,0,31212,32576,1365,1,0,2255
NZ_CABKPS010000074.1,MHBFMLBC_00752,96.41,1365,49,0,31212,32576,1365,1,0,2250
NZ_CABKPS010000074.1,CFOHNOJF_01042,96.41,1365,49,0,31212,32576,1365,1,0,2250
NZ_CABKPS010000074.1,AOKOLGEM_01354,96.337,1365,50,0,31212,32576,1365,1,0,2244
NZ_CABKPS010000074.1,LPPNKIHK_01186,96.337,1365,50,0,31212,32576,1365,1,0,2244
NZ_CABKPS010000074.1,LMDJHPBK_01681,96.337,1365,50,0,31212,32576,1365,1,0,2244
NZ_CABKPS010000074.1,GKMEOBAH_00793,96.337,1365,50,0,31212,32576,1365,1,0,2244
NZ_CABKPS010000074.1,LJIMDADA_01053,96.264,1365,51,0,31212,32576,1365,1,0,2239
NZ_CABKPS010000074.1,FADNLJGH_00415,96.264,1365,51,0,31212,32576,1365,1,0,2239
NZ_CABKPS010000074.1,LCACIGIH_01502,96.264,1365,51,0,31212,32576,1365,1,0,2239
NZ_CABKPS010000074.1,CALKJBOO_01314,96.19,1365,52,0,31212,32576,1365,1,0,2233
NZ_CABKPS010000074.1,CFLLLFKD_00854,96.19,1365,52,0,31212,32576,1365,1,0,2233
NZ_CABKPS010000074.1,FMMPFNMH_01020,96.19,1365,52,0,31212,32576,1365,1,0,2233
NZ_CABKPS010000074.1,OJNGEHOK_00154,96.19,1365,52,0,31212,32576,1365,1,0,2233
NZ_CABKPS010000074.1,NLNDMPIO_02088,96.19,1365,52,0,31212,32576,1365,1,0,2233
NZ_CABKPS010000074.1,MKGPPGJG_00161,96.117,1365,53,0,31212,32576,1365,1,0,2228
NZ_CABKPS010000074.1,KELEOEKK_02065,96.117,1365,53,0,31212,32576,1365,1,0,2228
NZ_CABKPS010000074.1,HBEPKADD_01263,96.117,1365,53,0,31212,32576,1365,1,0,2228
NZ_CABKPS010000074.1,IEIPBIDJ_00075,96.117,1365,53,0,31212,32576,1365,1,0,2228
NZ_CABKPS010000074.1,MKJIPKIA_00974,96.117,1365,53,0,31212,32576,1365,1,0,2228
NZ_CABKPS010000074.1,JNJPFMHH_00508,96.117,1365,53,0,31212,32576,1365,1,0,2228
NZ_CABKPS010000074.1,FEOMAJAB_00825,96.044,1365,54,0,31212,32576,1365,1,0,2222
NZ_CABKPS010000074.1,FGBGFLFL_01880,96.044,1365,54,0,31212,32576,1365,1,0,2222
NZ_CABKPS010000074.1,OBIFKDGN_01285,95.897,1365,56,0,31212,32576,1365,1,0,2211
NZ_CABKPS010000074.1,LCHEGIID_00840,95.897,1365,56,0,31212,32576,1365,1,0,2211
NZ_CABKPS010000074.1,CCCIAONL_01565,95.897,1365,56,0,31212,32576,1365,1,0,2211
NZ_CABKPS010000074.1,DNFJIMGK_01537,95.824,1365,57,0,31212,32576,1365,1,0,2206
NZ_CABKPS010000074.1,IJBOLBGG_01612,95.824,1365,57,0,31212,32576,1365,1,0,2206
NZ_CABKPS010000074.1,BCEGPAAN_01337,95.611,1367,56,3,31212,32576,1365,1,0,2189
NZ_CABKPS010000074.1,EOKCNMLO_01146,95.604,1365,60,0,31212,32576,1365,1,0,2189
NZ_CABKPS010000074.1,AJEPGLMM_00530,95.604,1365,60,0,31212,32576,1365,1,0,2189
NZ_CABKPS010000074.1,FFOBAGKA_01550,95.604,1365,60,0,31212,32576,1365,1,0,2189
NZ_CABKPS010000074.1,JGCPKIOK_00269,95.604,1365,60,0,31212,32576,1365,1,0,2189
NZ_CABKPS010000074.1,EHEMMEGG_01585,95.531,1365,61,0,31212,32576,1365,1,0,2183
NZ_CABKPS010000074.1,KLLHFLHM_01447,95.531,1365,61,0,31212,32576,1365,1,0,2183
NZ_CABKPS010000074.1,GIJBEBPG_01323,95.385,1365,63,0,31212,32576,1365,1,0,2172
NZ_CABKPS010000074.1,DCFIEJJH_01239,95.385,1365,63,0,31212,32576,1365,1,0,2172
NZ_CABKPS010000074.1,FDNDBIAB_01079,95.311,1365,64,0,31212,32576,1365,1,0,2167
NZ_CABKPS010000074.1,BIKDCKDB_01635,95.238,1365,65,0,31212,32576,1365,1,0,2161
NZ_CABKPS010000074.1,HEPEIOMC_01409,95.238,1365,65,0,31212,32576,1365,1,0,2161
NZ_CABKPS010000074.1,AHCDDLMG_01946,95.238,1365,65,0,31212,32576,1365,1,0,2161
NZ_CABKPS010000074.1,JHKAKDPA_00785,95.238,1365,65,0,31212,32576,1365,1,0,2161
NZ_CABKPS010000074.1,ONAEBMDO_01444,95.165,1365,66,0,31212,32576,1365,1,0,2156
NZ_CABKPS010000074.1,CHCLLDHC_01751,95.165,1365,66,0,31212,32576,1365,1,0,2156
NZ_CABKPS010000074.1,LOPADIFK_00649,95.092,1365,67,0,31212,32576,1365,1,0,2150
NZ_CABKPS010000074.1,DJEBBIJA_00496,95.092,1365,67,0,31212,32576,1365,1,0,2150
NZ_CABKPS010000074.1,IIKAKJMI_01306,95.018,1365,68,0,31212,32576,1365,1,0,2145
NZ_CABKPS010000074.1,PGMCDPOI_00112,94.872,1365,70,0,31212,32576,1365,1,0,2134
NZ_CABKPS010000074.1,HGEGLIAE_00374,94.799,1365,71,0,31212,32576,1365,1,0,2128
NZ_CABKPS010000074.1,PENOFAEA_00973,92.088,1365,108,0,31212,32576,1365,1,0,1923
NZ_CABKPS010000074.1,FFJHNONH_00450,92.088,1365,108,0,31212,32576,1365,1,0,1923
NZ_CABKPS010000074.1,JIELBCPK_00900,95.191,1206,58,0,31212,32417,1206,1,0,1906
NZ_CABKPS010000074.1,NFHPINHL_00745,90.916,1365,124,0,31212,32576,1365,1,0,1834
NZ_CABKPS010000074.1,DONELLLA_00525,90.916,1365,124,0,31212,32576,1365,1,0,1834
NZ_CABKPS010000074.1,PJFAJPNI_00891,100,960,0,0,31515,32474,1,960,0,1773
NZ_CABKPS010000074.1,CPNIBBMP_00881,95.821,1029,43,0,31446,32474,1,1029,0,1663
NZ_CABKPS010000074.1,HHLDFNAI_00016,94.887,1017,52,0,31212,32228,1017,1,0,1591
NZ_CABKPS010000062.1,CNFNFEIB_01369,100,2790,0,0,3587,6376,1,2790,0,5153
NZ_CABKPS010000062.1,IMEPEALG_02073,99.785,2790,6,0,3587,6376,1,2790,0,5120
NZ_CABKPS010000062.1,LELECALD_00160,99.749,2790,7,0,3587,6376,1,2790,0,5114
NZ_CABKPS010000062.1,PHCPEEKD_01955,99.713,2790,8,0,3587,6376,1,2790,0,5108
NZ_CABKPS010000062.1,DCMJIPMM_00127,99.713,2790,8,0,3587,6376,1,2790,0,5108
NZ_CABKPS010000062.1,LIEEOHEH_00088,99.642,2790,10,0,3587,6376,1,2790,0,5097
NZ_CABKPS010000062.1,GGLHANJG_00740,99.642,2790,10,0,3587,6376,1,2790,0,5097
NZ_CABKPS010000062.1,DIBIOHMC_01206,99.642,2790,10,0,3587,6376,1,2790,0,5097
NZ_CABKPS010000062.1,IDKMMFNF_01163,99.642,2790,10,0,3587,6376,1,2790,0,5097
NZ_CABKPS010000062.1,AOMBOKNJ_00204,99.642,2790,10,0,3587,6376,1,2790,0,5097
NZ_CABKPS010000062.1,HOPBCFID_00733,99.642,2790,10,0,3587,6376,1,2790,0,5097
NZ_CABKPS010000062.1,JMPJHDJI_01297,99.606,2790,11,0,3587,6376,1,2790,0,5092
NZ_CABKPS010000062.1,DKPBEOGK_00361,99.606,2790,11,0,3587,6376,1,2790,0,5092
NZ_CABKPS010000062.1,CFPKMEGN_00453,99.606,2790,11,0,3587,6376,1,2790,0,5092
NZ_CABKPS010000062.1,JONNIALK_01319,99.57,2790,12,0,3587,6376,1,2790,0,5086
NZ_CABKPS010000062.1,FBCHBNCF_00028,99.57,2790,12,0,3587,6376,1,2790,0,5086
NZ_CABKPS010000062.1,JPBGCOLK_01702,99.534,2790,13,0,3587,6376,1,2790,0,5081
NZ_CABKPS010000062.1,NPGNFECH_00079,99.534,2790,13,0,3587,6376,1,2790,0,5081
NZ_CABKPS010000062.1,ENMFHNAJ_00260,99.498,2790,14,0,3587,6376,1,2790,0,5075
NZ_CABKPS010000062.1,JAHJECHG_01767,99.498,2790,14,0,3587,6376,1,2790,0,5075
NZ_CABKPS010000062.1,BJGNNANO_01357,99.498,2790,14,0,3587,6376,1,2790,0,5075
